Date, level, difference value
12/08/2019, 10, -0.411911
12/08/2019, 7, -1.3358307
12/08/2019, 5, -1.5127106
12/08/2019, 3, -2.217163
12/08/2019, 2, -1.3417511
12/08/2019, 1, 0.5904236
13/08/2019, 100, -0.23661804
13/08/2019, 70, -0.29577637
13/08/2019, 50, -0.14059448
13/08/2019, 30, -0.077697754
13/08/2019, 20, 0.0211792
13/08/2019, 10, -0.39926147
13/08/2019, 7, -1.2409973
13/08/2019, 5, -1.5868378
13/08/2019, 3, -2.7213135
13/08/2019, 2, -1.0235901
13/08/2019, 1, 0.26333618
14/08/2019, 100, -0.24389648
14/08/2019, 70, -0.22943115
14/08/2019, 50, -0.1257019
14/08/2019, 30, -0.094314575
14/08/2019, 20, 0.025146484
14/08/2019, 10, -0.6094513
14/08/2019, 7, -1.3227844
14/08/2019, 5, -1.3116302
14/08/2019, 3, -3.1662598
14/08/2019, 2, -1.1613159
