Date, level, difference value
18/08/2002, 50, -1.5812664
18/08/2002, 30, -1.8539963
18/08/2002, 20, -1.9254837
18/08/2002, 10, -2.219715
18/08/2002, 7, -2.1778374
18/08/2002, 5, -1.5383072
18/08/2002, 3, -0.7485962
18/08/2002, 2, -2.1648445
18/08/2002, 1, -2.182045
19/08/2002, 100, -1.4636593
19/08/2002, 70, -1.5484295
19/08/2002, 50, -1.7945404
19/08/2002, 30, -2.091484
19/08/2002, 20, -2.0549393
19/08/2002, 10, -2.7800674
19/08/2002, 7, -2.5298386
19/08/2002, 5, -1.7319946
19/08/2002, 3, -1.306179
19/08/2002, 2, -3.2787552
19/08/2002, 1, -4.873207
20/08/2002, 100, -1.5383377
20/08/2002, 70, -1.5450191
20/08/2002, 50, -1.814579
20/08/2002, 30, -1.9260216
20/08/2002, 20, -2.1412506
20/08/2002, 10, -2.5793343
20/08/2002, 7, -2.26194
20/08/2002, 5, -1.4585915
20/08/2002, 3, -0.68906784
20/08/2002, 2, -1.8951607
20/08/2002, 1, -2.9752197
21/08/2002, 100, -0.9468603
21/08/2002, 70, -1.1580582
21/08/2002, 50, -1.3533916
21/08/2002, 30, -1.7369576
21/08/2002, 20, -1.7622147
21/08/2002, 10, -2.376114
21/08/2002, 7, -1.9196396
21/08/2002, 5, -1.2437744
21/08/2002, 3, -1.0190392
21/08/2002, 2, -2.2345238
21/08/2002, 1, -1.614109
22/08/2002, 100, -0.75492764
22/08/2002, 70, -0.82948303
22/08/2002, 50, -1.0182629
22/08/2002, 30, -1.3804474
22/08/2002, 20, -1.8099937
22/08/2002, 10, -1.9623871
22/08/2002, 7, -1.3297539
22/08/2002, 5, -0.7567215
22/08/2002, 3, -0.7572098
22/08/2002, 2, -0.40063858
22/08/2002, 1, -0.30690575
23/08/2002, 100, -0.9421673
23/08/2002, 70, -1.0208149
23/08/2002, 50, -1.3047657
23/08/2002, 30, -1.7415543
23/08/2002, 20, -1.9084549
23/08/2002, 10, -1.5165596
23/08/2002, 7, -1.1219711
23/08/2002, 5, -0.774353
23/08/2002, 3, -0.41410065
23/08/2002, 2, -0.15669823
23/08/2002, 1, -0.5224495
24/08/2002, 100, -0.6852665
24/08/2002, 70, -0.8489075
24/08/2002, 50, -0.9617462
24/08/2002, 30, -1.3337059
24/08/2002, 20, -1.4233246
24/08/2002, 10, -1.1611633
24/08/2002, 7, -0.63059235
24/08/2002, 5, -0.0011253357
24/08/2002, 3, 0.3488083
24/08/2002, 2, 0.6353302
24/08/2002, 1, -0.0029239655
25/08/2002, 100, -0.7119808
25/08/2002, 70, -0.6055603
25/08/2002, 50, -0.7726364
25/08/2002, 30, -1.1782722
25/08/2002, 20, -1.459919
25/08/2002, 10, -1.2245598
25/08/2002, 7, -0.8608017
25/08/2002, 5, -0.18626785
25/08/2002, 3, 0.82211685
25/08/2002, 2, 1.0213432
25/08/2002, 1, 0.61623764
26/08/2002, 100, -0.3484478
26/08/2002, 70, -0.395092
26/08/2002, 50, -0.5437813
26/08/2002, 30, -0.8987198
26/08/2002, 20, -1.0722313
26/08/2002, 10, -1.4427376
26/08/2002, 7, -1.4495392
26/08/2002, 5, -0.6667328
26/08/2002, 3, -0.36512375
26/08/2002, 2, -2.1322746
26/08/2002, 1, -2.3508415
27/08/2002, 100, -0.2612648
27/08/2002, 70, -0.31533432
27/08/2002, 50, -0.5261841
27/08/2002, 30, -1.019062
27/08/2002, 20, -1.1775398
27/08/2002, 10, -1.1032143
27/08/2002, 7, -1.2439537
27/08/2002, 5, -0.825325
27/08/2002, 3, 0.10195923
27/08/2002, 2, -1.4313049
27/08/2002, 1, -3.0378304
28/08/2002, 100, -0.40146255
