Date, level, difference value
28/06/2019, 5, -2.6477585
28/06/2019, 3, -3.212513
28/06/2019, 2, -3.9427109
28/06/2019, 1, -3.8066864
29/06/2019, 100, -0.5818052
29/06/2019, 70, -0.86273193
29/06/2019, 50, -0.9509754
29/06/2019, 30, -1.3950176
29/06/2019, 20, -1.6086826
29/06/2019, 10, -1.9101906
29/06/2019, 7, -2.1474152
29/06/2019, 5, -2.2766113
29/06/2019, 3, -2.5778313
29/06/2019, 2, -2.7675362
29/06/2019, 1, -2.0306892
30/06/2019, 100, -0.6283722
30/06/2019, 70, -0.8576908
30/06/2019, 50, -1.0922832
30/06/2019, 30, -1.3886852
30/06/2019, 20, -1.5106316
30/06/2019, 10, -2.1487122
30/06/2019, 7, -2.2365036
30/06/2019, 5, -2.4661865
30/06/2019, 3, -2.5625877
30/06/2019, 2, -2.6363373
30/06/2019, 1, -2.0760803
01/07/2019, 100, -0.74699783
01/07/2019, 70, -0.86079407
01/07/2019, 50, -1.1936836
01/07/2019, 30, -1.4876175
01/07/2019, 20, -1.7402344
01/07/2019, 10, -2.1845894
01/07/2019, 7, -2.440525
01/07/2019, 5, -2.5932732
01/07/2019, 3, -2.7046356
01/07/2019, 2, -3.0361557
01/07/2019, 1, -3.6075401
02/07/2019, 100, -0.66640663
02/07/2019, 70, -0.8381386
02/07/2019, 50, -1.2225685
02/07/2019, 30, -1.435442
02/07/2019, 20, -1.6097336
02/07/2019, 10, -2.1827545
02/07/2019, 7, -2.311287
02/07/2019, 5, -2.60812
02/07/2019, 3, -2.702858
02/07/2019, 2, -3.1930313
02/07/2019, 1, -4.0423584
03/07/2019, 100, -0.73843956
03/07/2019, 70, -0.9258919
03/07/2019, 50, -1.0641804
03/07/2019, 30, -1.4564762
03/07/2019, 20, -1.6557198
03/07/2019, 10, -2.1549606
03/07/2019, 7, -2.6562767
03/07/2019, 5, -2.7082253
03/07/2019, 3, -2.8182526
03/07/2019, 2, -2.88834
03/07/2019, 1, -3.3373108
04/07/2019, 100, -0.9891701
04/07/2019, 70, -1.0802536
04/07/2019, 50, -1.2991619
04/07/2019, 30, -1.57938
04/07/2019, 20, -1.8015137
04/07/2019, 10, -2.2113266
04/07/2019, 7, -2.3499947
04/07/2019, 5, -2.5239716
04/07/2019, 3, -2.9568787
04/07/2019, 2, -3.130619
04/07/2019, 1, -3.5775185
05/07/2019, 100, -1.0617046
05/07/2019, 70, -1.2366428
05/07/2019, 50, -1.4957294
05/07/2019, 30, -1.6869316
05/07/2019, 20, -2.0108948
05/07/2019, 10, -2.2586136
