Date, level, difference value
15/06/2019, 3, -0.5056915
15/06/2019, 2, -0.92259216
15/06/2019, 1, -0.9764519
16/06/2019, 100, 0.045856476
16/06/2019, 70, 0.013936996
16/06/2019, 50, -0.049468994
16/06/2019, 30, -0.052663803
16/06/2019, 20, -0.20951843
16/06/2019, 10, -0.3482132
16/06/2019, 7, -0.46113205
16/06/2019, 5, -0.4902954
16/06/2019, 3, -0.6502609
16/06/2019, 2, -1.0222054
16/06/2019, 1, -0.9708252
17/06/2019, 100, 0.035413742
17/06/2019, 70, 0.016983032
17/06/2019, 50, 0.05337906
17/06/2019, 30, -0.033031464
17/06/2019, 20, 0.0313797
17/06/2019, 10, -0.31165695
17/06/2019, 7, -0.41433716
17/06/2019, 5, -0.49419403
17/06/2019, 3, -0.78069687
17/06/2019, 2, -1.5306778
17/06/2019, 1, -2.0409184
18/06/2019, 100, -0.0028743744
18/06/2019, 70, 0.005830765
18/06/2019, 50, 0.022548676
18/06/2019, 30, -0.054113388
18/06/2019, 20, -0.15584755
18/06/2019, 10, -0.3837967
18/06/2019, 7, -0.40776062
18/06/2019, 5, -0.508667
18/06/2019, 3, -0.72989273
18/06/2019, 2, -1.2226181
18/06/2019, 1, -1.4631729
19/06/2019, 100, -0.061159134
19/06/2019, 70, -0.117902756
19/06/2019, 50, -0.063694
19/06/2019, 30, -0.09615326
19/06/2019, 20, -0.24570656
19/06/2019, 10, -0.30739594
19/06/2019, 7, -0.45098114
19/06/2019, 5, -0.47470093
19/06/2019, 3, -0.8531151
19/06/2019, 2, -1.1394997
19/06/2019, 1, -0.998188
20/06/2019, 100, -0.018104553
20/06/2019, 70, 0.0024433136
20/06/2019, 50, -0.0052700043
20/06/2019, 30, 0.012332916
20/06/2019, 20, -0.06745529
20/06/2019, 10, -0.32284164
20/06/2019, 7, -0.27208328
20/06/2019, 5, -0.39036942
20/06/2019, 3, -0.7673874
20/06/2019, 2, -1.1988525
20/06/2019, 1, -1.3452187
21/06/2019, 100, -0.08820343
21/06/2019, 70, -0.03536606
21/06/2019, 50, -0.083070755
21/06/2019, 30, -0.06611252
21/06/2019, 20, -0.107177734
21/06/2019, 10, -0.3744011
21/06/2019, 7, -0.34881973
21/06/2019, 5, -0.49593353
21/06/2019, 3, -0.75331116
21/06/2019, 2, -1.0923462
21/06/2019, 1, -1.0060501
22/06/2019, 100, -0.21356201
22/06/2019, 70, -0.18809891
22/06/2019, 50, -0.16255951
22/06/2019, 30, -0.22877121
22/06/2019, 20, -0.2123909
22/06/2019, 10, -0.4598465
22/06/2019, 7, -0.48195648
22/06/2019, 5, -0.5317955
22/06/2019, 3, -0.93455124
22/06/2019, 2, -1.2977028
22/06/2019, 1, -0.80556107
23/06/2019, 100, -0.4189701
23/06/2019, 70, -0.40999222
23/06/2019, 50, -0.39498138
23/06/2019, 30, -0.35861778
23/06/2019, 20, -0.42136765
23/06/2019, 10, -0.5676689
23/06/2019, 7, -0.64455414
23/06/2019, 5, -0.8710747
23/06/2019, 3, -1.325386
23/06/2019, 2, -1.1992149
23/06/2019, 1, -1.4198189
24/06/2019, 100, -0.29714394
24/06/2019, 70, -0.29354858
24/06/2019, 50, -0.29512215
24/06/2019, 30, -0.31453896
24/06/2019, 20, -0.33942795
24/06/2019, 10, -0.61377716
24/06/2019, 7, -0.4831047
24/06/2019, 5, -0.69617844
24/06/2019, 3, -1.2745895
24/06/2019, 2, -1.6795387
24/06/2019, 1, -2.1387367
25/06/2019, 100, -0.65805244
25/06/2019, 70, -0.69880676
25/06/2019, 50, -0.69887924
25/06/2019, 30, -0.57894516
25/06/2019, 20, -0.6497879
25/06/2019, 10, -0.7924385
25/06/2019, 7, -0.95773697
25/06/2019, 5, -1.2504845
25/06/2019, 3, -1.4958763
25/06/2019, 2, -2.2482872
25/06/2019, 1, -2.8032703
26/06/2019, 100, -0.6937828
26/06/2019, 70, -0.7892227
26/06/2019, 50, -0.7245827
26/06/2019, 30, -0.7335968
26/06/2019, 20, -0.8040581
26/06/2019, 10, -1.1034622
26/06/2019, 7, -1.1158905
26/06/2019, 5, -1.2950325
26/06/2019, 3, -1.6103134
26/06/2019, 2, -2.4370003
26/06/2019, 1, -2.2885246
27/06/2019, 100, -1.0118313
27/06/2019, 70, -1.0107937
27/06/2019, 50, -0.97751427
27/06/2019, 30, -0.98703957
27/06/2019, 20, -0.9238548
27/06/2019, 10, -1.1244774
27/06/2019, 7, -1.2976265
27/06/2019, 5, -1.4927826
27/06/2019, 3, -1.4776955
27/06/2019, 2, -1.880764
27/06/2019, 1, -2.9005356
28/06/2019, 100, -0.93074703
28/06/2019, 70, -0.9814644
28/06/2019, 50, -0.9604511
28/06/2019, 30, -0.95218277
28/06/2019, 20, -0.9577713
28/06/2019, 10, -1.2768936
28/06/2019, 7, -1.3219795
28/06/2019, 5, -1.3746223
28/06/2019, 3, -1.7783546
28/06/2019, 2, -2.870182
28/06/2019, 1, -3.545597
29/06/2019, 100, -0.9127903
29/06/2019, 70, -0.9282932
29/06/2019, 50, -0.96180725
29/06/2019, 30, -0.94789314
29/06/2019, 20, -0.9878521
29/06/2019, 10, -1.1788101
29/06/2019, 7, -1.2873459
29/06/2019, 5, -1.3937721
29/06/2019, 3, -1.6534805
29/06/2019, 2, -2.355545
29/06/2019, 1, -2.2989464
30/06/2019, 100, -0.80186653
30/06/2019, 70, -0.81108475
30/06/2019, 50, -0.7518978
30/06/2019, 30, -0.8462105
30/06/2019, 20, -0.8133278
30/06/2019, 10, -1.0867844
30/06/2019, 7, -1.0157318
30/06/2019, 5, -1.2005157
30/06/2019, 3, -1.5596161
30/06/2019, 2, -1.5175018
30/06/2019, 1, -0.81155014
01/07/2019, 100, -0.40237617
01/07/2019, 70, -0.4008751
01/07/2019, 50, -0.44106483
01/07/2019, 30, -0.46425247
01/07/2019, 20, -0.52469254
01/07/2019, 10, -0.55163574
01/07/2019, 7, -0.67518616
01/07/2019, 5, -0.86832047
01/07/2019, 3, -1.2302666
01/07/2019, 2, -1.6748924
01/07/2019, 1, -0.77760696
02/07/2019, 100, -0.3209362
02/07/2019, 70, -0.34754372
02/07/2019, 50, -0.45400047
02/07/2019, 30, -0.45571136
02/07/2019, 20, -0.4826374
02/07/2019, 10, -0.6859932
02/07/2019, 7, -0.6729889
02/07/2019, 5, -0.8332367
02/07/2019, 3, -0.93349075
02/07/2019, 2, -1.3763847
02/07/2019, 1, -1.7783127
03/07/2019, 100, -0.28925705
03/07/2019, 70, -0.3138466
03/07/2019, 50, -0.31763458
03/07/2019, 30, -0.381073
03/07/2019, 20, -0.4572487
03/07/2019, 10, -0.58748245
03/07/2019, 7, -0.7978859
03/07/2019, 5, -0.9562454
03/07/2019, 3, -1.3623161
03/07/2019, 2, -1.2935829
03/07/2019, 1, -1.5540543
04/07/2019, 100, -0.19787407
04/07/2019, 70, -0.17541122
04/07/2019, 50, -0.19547653
04/07/2019, 30, -0.32514763
04/07/2019, 20, -0.37356186
04/07/2019, 10, -0.5025101
04/07/2019, 7, -0.5197334
04/07/2019, 5, -0.7059517
04/07/2019, 3, -1.2668648
04/07/2019, 2, -1.6523705
04/07/2019, 1, -1.4603386
05/07/2019, 100, -0.34246063
05/07/2019, 70, -0.38563538
05/07/2019, 50, -0.38035583
05/07/2019, 30, -0.4375553
05/07/2019, 20, -0.5920162
05/07/2019, 10, -0.616127
05/07/2019, 7, -0.79790497
05/07/2019, 5, -1.0914497
05/07/2019, 3, -1.2582512
05/07/2019, 2, -1.8349419
05/07/2019, 1, -1.6870956
06/07/2019, 100, -0.73886204
06/07/2019, 70, -0.7025585
06/07/2019, 50, -0.6691952
06/07/2019, 30, -0.68421173
06/07/2019, 20, -0.8023968
06/07/2019, 10, -0.91856
06/07/2019, 7, -1.1033173
06/07/2019, 5, -1.1503258
06/07/2019, 3, -1.4107933
06/07/2019, 2, -1.4757309
06/07/2019, 1, -1.4988136
07/07/2019, 100, -1.1735744
07/07/2019, 70, -1.1644926
07/07/2019, 50, -1.066555
07/07/2019, 30, -1.0872593
07/07/2019, 20, -1.1564808
07/07/2019, 10, -1.345684
07/07/2019, 7, -1.3464928
07/07/2019, 5, -1.4210052
07/07/2019, 3, -1.7448502
07/07/2019, 2, -2.063263
07/07/2019, 1, -2.0714645
08/07/2019, 100, -0.9086313
08/07/2019, 70, -0.88597775
08/07/2019, 50, -0.94446373
08/07/2019, 30, -0.87721443
08/07/2019, 20, -0.849947
08/07/2019, 10, -1.0023193
08/07/2019, 7, -1.2816277
08/07/2019, 5, -1.3406105
08/07/2019, 3, -1.4541092
08/07/2019, 2, -1.819912
08/07/2019, 1, -2.2322617
09/07/2019, 100, -0.5958071
09/07/2019, 70, -0.75982475
09/07/2019, 50, -0.728075
09/07/2019, 30, -0.6927624
09/07/2019, 20, -0.7010174
09/07/2019, 10, -1.1918163
09/07/2019, 7, -1.1846466
09/07/2019, 5, -1.2433624
09/07/2019, 3, -1.8282585
09/07/2019, 2, -1.9771042
09/07/2019, 1, -0.8995819
10/07/2019, 100, -0.54648876
10/07/2019, 70, -0.55119705
10/07/2019, 50, -0.5593052
10/07/2019, 30, -0.6194763
10/07/2019, 20, -0.6306801
10/07/2019, 10, -0.78087807
10/07/2019, 7, -0.9171257
10/07/2019, 5, -1.1270485
10/07/2019, 3, -1.2631607
10/07/2019, 2, -1.3742523
10/07/2019, 1, -0.7866974
11/07/2019, 100, -0.768589
11/07/2019, 70, -0.7575121
11/07/2019, 50, -0.792202
11/07/2019, 30, -0.77205086
11/07/2019, 20, -0.78300285
11/07/2019, 10, -1.1497917
11/07/2019, 7, -1.1400948
11/07/2019, 5, -1.3587189
11/07/2019, 3, -1.4278946
11/07/2019, 2, -1.5334396
11/07/2019, 1, -2.1773453
12/07/2019, 100, -0.6167364
12/07/2019, 70, -0.6910887
12/07/2019, 50, -0.76558304
12/07/2019, 30, -0.67528915
12/07/2019, 20, -0.66898155
12/07/2019, 10, -0.7993469
12/07/2019, 7, -1.1107025
12/07/2019, 5, -1.2795906
12/07/2019, 3, -1.4462814
12/07/2019, 2, -1.3526497
12/07/2019, 1, -2.359005
13/07/2019, 100, -0.56804466
13/07/2019, 70, -0.6059723
13/07/2019, 50, -0.6604881
13/07/2019, 30, -0.63262177
13/07/2019, 20, -0.6276455
13/07/2019, 10, -0.838604
13/07/2019, 7, -0.93372345
13/07/2019, 5, -1.1406174
13/07/2019, 3, -0.9545555
13/07/2019, 2, -1.1653442
13/07/2019, 1, -1.8846436
14/07/2019, 100, -0.44985008
14/07/2019, 70, -0.47910595
14/07/2019, 50, -0.48386955
14/07/2019, 30, -0.5726986
14/07/2019, 20, -0.56689644
14/07/2019, 10, -0.76075363
14/07/2019, 7, -0.9700508
14/07/2019, 5, -0.9305229
14/07/2019, 3, -0.96772766
14/07/2019, 2, -1.2437477
14/07/2019, 1, -1.6109428
15/07/2019, 100, -0.36668015
15/07/2019, 70, -0.44042587
15/07/2019, 50, -0.43727303
15/07/2019, 30, -0.47959137
15/07/2019, 20, -0.5482292
15/07/2019, 10, -0.74445343
15/07/2019, 7, -0.85217667
15/07/2019, 5, -0.7632942
15/07/2019, 3, -0.7403641
15/07/2019, 2, -1.3066444
15/07/2019, 1, -1.0703278
16/07/2019, 100, -0.2933941
16/07/2019, 70, -0.34058762
16/07/2019, 50, -0.37310982
16/07/2019, 30, -0.42402077
16/07/2019, 20, -0.44415855
16/07/2019, 10, -0.56240845
16/07/2019, 7, -0.77492523
16/07/2019, 5, -0.807045
16/07/2019, 3, -0.6150093
16/07/2019, 2, -0.5597
16/07/2019, 1, -0.22268295
17/07/2019, 100, -0.14177895
17/07/2019, 70, -0.20163727
17/07/2019, 50, -0.25476265
17/07/2019, 30, -0.2869339
17/07/2019, 20, -0.33057785
17/07/2019, 10, -0.55704117
17/07/2019, 7, -0.70440674
17/07/2019, 5, -1.0772629
17/07/2019, 3, -1.0024261
17/07/2019, 2, -0.7885361
17/07/2019, 1, -0.50896454
18/07/2019, 100, 0.15057945
18/07/2019, 70, 0.16622925
18/07/2019, 50, 0.058633804
18/07/2019, 30, 0.05308342
18/07/2019, 20, -0.07467842
18/07/2019, 10, -0.3247795
18/07/2019, 7, -0.45466614
18/07/2019, 5, -0.543396
18/07/2019, 3, -0.57673645
18/07/2019, 2, -0.34988785
18/07/2019, 1, -0.3490677
19/07/2019, 100, 0.12100792
19/07/2019, 70, 0.025651932
19/07/2019, 50, 0.10744095
19/07/2019, 30, -0.05955887
19/07/2019, 20, -0.06019783
19/07/2019, 10, -0.3146782
19/07/2019, 7, -0.340271
19/07/2019, 5, -0.46279907
19/07/2019, 3, -0.24806976
19/07/2019, 2, 0.0006713867
19/07/2019, 1, 0.54948425
20/07/2019, 100, 0.0051670074
20/07/2019, 70, -0.007818222
20/07/2019, 50, -0.034000397
20/07/2019, 30, -0.053411484
20/07/2019, 20, -0.16806221
20/07/2019, 10, -0.34140778
20/07/2019, 7, -0.49279022
20/07/2019, 5, -0.5103493
20/07/2019, 3, -0.34317398
20/07/2019, 2, -0.3408661
20/07/2019, 1, -0.16513443
21/07/2019, 100, -0.13539124
21/07/2019, 70, -0.17146683
21/07/2019, 50, -0.15484047
21/07/2019, 30, -0.20512772
21/07/2019, 20, -0.17087936
21/07/2019, 10, -0.6011505
21/07/2019, 7, -0.56059647
21/07/2019, 5, -0.68226624
21/07/2019, 3, -0.25903702
21/07/2019, 2, -0.26504135
21/07/2019, 1, -0.16890717
22/07/2019, 100, -0.35954666
22/07/2019, 70, -0.4090309
22/07/2019, 50, -0.41729164
22/07/2019, 30, -0.40881348
22/07/2019, 20, -0.4499588
22/07/2019, 10, -0.6113663
22/07/2019, 7, -0.6908035
22/07/2019, 5, -0.98288727
22/07/2019, 3, -0.8867264
22/07/2019, 2, -0.43985367
22/07/2019, 1, -0.6552124
23/07/2019, 100, -0.5490494
23/07/2019, 70, -0.63178444
23/07/2019, 50, -0.61427116
23/07/2019, 30, -0.6261711
23/07/2019, 20, -0.6506157
23/07/2019, 10, -0.93668747
23/07/2019, 7, -1.1287689
23/07/2019, 5, -0.8994179
23/07/2019, 3, -0.77012634
23/07/2019, 2, -1.0626488
23/07/2019, 1, -1.1870918
24/07/2019, 100, -1.1135664
24/07/2019, 70, -1.1317997
24/07/2019, 50, -1.0550232
24/07/2019, 30, -1.0191479
24/07/2019, 20, -1.036047
24/07/2019, 10, -1.2799835
24/07/2019, 7, -1.1843643
24/07/2019, 5, -1.3138504
24/07/2019, 3, -1.2352371
24/07/2019, 2, -1.3534775
24/07/2019, 1, -1.7522583
25/07/2019, 100, -1.1535826
25/07/2019, 70, -1.1454716
25/07/2019, 50, -1.1455212
25/07/2019, 30, -1.2164059
25/07/2019, 20, -1.221777
25/07/2019, 10, -1.6142807
25/07/2019, 7, -1.8258781
25/07/2019, 5, -1.6019516
25/07/2019, 3, -1.533081
25/07/2019, 2, -1.5860023
25/07/2019, 1, -1.9395866
26/07/2019, 100, -0.7492628
26/07/2019, 70, -0.8578396
26/07/2019, 50, -0.8507862
26/07/2019, 30, -0.8314438
26/07/2019, 20, -0.9070873
26/07/2019, 10, -1.2218742
26/07/2019, 7, -1.2204514
26/07/2019, 5, -1.3826485
26/07/2019, 3, -1.1871719
26/07/2019, 2, -1.4370422
26/07/2019, 1, -1.9336395
27/07/2019, 100, -0.3085842
27/07/2019, 70, -0.37627602
27/07/2019, 50, -0.40198135
27/07/2019, 30, -0.4495945
27/07/2019, 20, -0.51198006
27/07/2019, 10, -0.87926865
27/07/2019, 7, -0.78575134
27/07/2019, 5, -0.7516937
27/07/2019, 3, -0.45065308
27/07/2019, 2, -0.23823547
27/07/2019, 1, -0.6192703
28/07/2019, 100, -0.05534649
28/07/2019, 70, -0.118967056
28/07/2019, 50, -0.1634922
28/07/2019, 30, -0.13850403
28/07/2019, 20, -0.17580795
28/07/2019, 10, -0.47676086
28/07/2019, 7, -0.54969025
28/07/2019, 5, -0.50558853
28/07/2019, 3, -0.15530396
28/07/2019, 2, -0.11911774
28/07/2019, 1, -0.5905609
29/07/2019, 100, -0.17298126
29/07/2019, 70, -0.18531418
29/07/2019, 50, -0.21924973
29/07/2019, 30, -0.2190609
29/07/2019, 20, -0.29764938
29/07/2019, 10, -0.50040436
29/07/2019, 7, -0.5297432
29/07/2019, 5, -0.5330162
29/07/2019, 3, -0.3774109
29/07/2019, 2, -0.5971832
29/07/2019, 1, -1.3178635
30/07/2019, 100, -0.14432526
30/07/2019, 70, -0.16155434
30/07/2019, 50, -0.2223053
30/07/2019, 30, -0.21247864
30/07/2019, 20, -0.30239868
30/07/2019, 10, -0.60250854
30/07/2019, 7, -0.68356705
30/07/2019, 5, -0.601841
30/07/2019, 3, -0.3074112
30/07/2019, 2, -0.5354805
30/07/2019, 1, -1.3457184
31/07/2019, 100, -0.11429024
31/07/2019, 70, -0.18768883
31/07/2019, 50, -0.24733543
31/07/2019, 30, -0.26625252
31/07/2019, 20, -0.28372574
31/07/2019, 10, -0.6023102
31/07/2019, 7, -0.41085434
31/07/2019, 5, -0.48853302
31/07/2019, 3, -0.43245316
31/07/2019, 2, -0.5233841
31/07/2019, 1, -0.69195175
01/08/2019, 100, -0.16473961
01/08/2019, 70, -0.18515015
01/08/2019, 50, -0.22826385
01/08/2019, 30, -0.30348206
01/08/2019, 20, -0.44529724
01/08/2019, 10, -0.6036606
01/08/2019, 7, -0.5739441
01/08/2019, 5, -0.60144424
01/08/2019, 3, -0.6997833
01/08/2019, 2, -0.6315079
01/08/2019, 1, -0.9201546
02/08/2019, 100, -0.0889492
02/08/2019, 70, -0.14328384
02/08/2019, 50, -0.15936661
02/08/2019, 30, -0.3352623
02/08/2019, 20, -0.3721466
02/08/2019, 10, -0.57575226
02/08/2019, 7, -0.603714
02/08/2019, 5, -0.6821785
02/08/2019, 3, -0.7110634
02/08/2019, 2, -0.47972488
02/08/2019, 1, -0.5300026
03/08/2019, 100, -0.15021896
03/08/2019, 70, -0.18953323
03/08/2019, 50, -0.2792244
03/08/2019, 30, -0.3881054
03/08/2019, 20, -0.56144714
03/08/2019, 10, -0.6411247
03/08/2019, 7, -0.5541954
03/08/2019, 5, -0.5698509
03/08/2019, 3, -0.4475708
03/08/2019, 2, -0.018672943
03/08/2019, 1, -0.41151428
04/08/2019, 100, -0.23596478
04/08/2019, 70, -0.28305817
04/08/2019, 50, -0.38529968
04/08/2019, 30, -0.39007378
04/08/2019, 20, -0.5518551
04/08/2019, 10, -0.70134735
04/08/2019, 7, -0.62789154
04/08/2019, 5, -0.6023674
04/08/2019, 3, -0.53009033
04/08/2019, 2, -0.2268982
04/08/2019, 1, -0.5914116
05/08/2019, 100, -0.44353294
05/08/2019, 70, -0.4974556
05/08/2019, 50, -0.51677513
05/08/2019, 30, -0.61504936
05/08/2019, 20, -0.60248756
05/08/2019, 10, -0.7291031
05/08/2019, 7, -0.71762085
05/08/2019, 5, -0.7883415
05/08/2019, 3, -0.65340424
05/08/2019, 2, -0.056488037
05/08/2019, 1, -0.45864487
06/08/2019, 100, -0.26886368
06/08/2019, 70, -0.287323
06/08/2019, 50, -0.3829422
06/08/2019, 30, -0.3892517
06/08/2019, 20, -0.45368195
06/08/2019, 10, -0.6514511
06/08/2019, 7, -0.5688667
06/08/2019, 5, -0.6224861
06/08/2019, 3, -0.47478104
06/08/2019, 2, 0.13869858
06/08/2019, 1, -0.35499954
07/08/2019, 100, -0.28317642
07/08/2019, 70, -0.41151237
07/08/2019, 50, -0.4101162
07/08/2019, 30, -0.38254738
07/08/2019, 20, -0.45507622
07/08/2019, 10, -0.48783493
07/08/2019, 7, -0.5926552
07/08/2019, 5, -0.6114845
07/08/2019, 3, -0.32584
07/08/2019, 2, 0.06124878
07/08/2019, 1, -0.1785965
08/08/2019, 100, -0.5383949
08/08/2019, 70, -0.5950737
08/08/2019, 50, -0.6369686
08/08/2019, 30, -0.65550995
08/08/2019, 20, -0.7229996
08/08/2019, 10, -1.0279312
08/08/2019, 7, -0.9607315
08/08/2019, 5, -0.91275024
08/08/2019, 3, -0.83961105
08/08/2019, 2, -0.7358513
08/08/2019, 1, -1.0565338
09/08/2019, 100, -0.7074871
09/08/2019, 70, -0.79005814
09/08/2019, 50, -0.85113525
09/08/2019, 30, -0.8269119
09/08/2019, 20, -0.8898239
09/08/2019, 10, -1.0574341
09/08/2019, 7, -1.1457787
09/08/2019, 5, -1.0474052
09/08/2019, 3, -1.0022469
09/08/2019, 2, -0.6997223
09/08/2019, 1, -1.3599014
10/08/2019, 100, -0.38477612
10/08/2019, 70, -0.44797516
10/08/2019, 50, -0.42033768
10/08/2019, 30, -0.48322868
10/08/2019, 20, -0.49586487
10/08/2019, 10, -0.67622757
10/08/2019, 7, -0.5743408
10/08/2019, 5, -0.75447464
10/08/2019, 3, -0.6269493
10/08/2019, 2, -0.49160767
10/08/2019, 1, -0.5413704
11/08/2019, 100, -0.31344032
11/08/2019, 70, -0.3098774
11/08/2019, 50, -0.28592873
11/08/2019, 30, -0.38798523
11/08/2019, 20, -0.47226334
11/08/2019, 10, -0.6812973
11/08/2019, 7, -0.65595627
11/08/2019, 5, -0.6821289
11/08/2019, 3, -0.6717377
11/08/2019, 2, -0.8656502
11/08/2019, 1, -1.3486023
12/08/2019, 100, -0.15561676
12/08/2019, 70, -0.17763901
12/08/2019, 50, -0.20379639
12/08/2019, 30, -0.2827778
12/08/2019, 20, -0.33506012
12/08/2019, 10, -0.34189224
12/08/2019, 7, -0.46738815
12/08/2019, 5, -0.49625015
12/08/2019, 3, -0.6035156
12/08/2019, 2, -0.6729431
12/08/2019, 1, -0.9706955
13/08/2019, 100, -0.12408638
13/08/2019, 70, -0.11075401
13/08/2019, 50, -0.2017994
13/08/2019, 30, -0.3034706
13/08/2019, 20, -0.32847214
13/08/2019, 10, -0.26192856
13/08/2019, 7, -0.13612747
13/08/2019, 5, -0.39699936
13/08/2019, 3, -0.5142174
13/08/2019, 2, -0.31050873
13/08/2019, 1, -0.55923843
14/08/2019, 100, -0.024894714
14/08/2019, 70, -0.05124283
14/08/2019, 50, -0.15077782
14/08/2019, 30, -0.22356224
14/08/2019, 20, -0.30874634
14/08/2019, 10, -0.42873
14/08/2019, 7, -0.59498596
14/08/2019, 5, -0.71442795
14/08/2019, 3, -0.7947769
14/08/2019, 2, -1.022831
