Date, level, difference value
15/06/2019, 1, 0.88368225
16/06/2019, 100, -0.38394165
16/06/2019, 70, -0.39541626
16/06/2019, 50, -0.16656494
16/06/2019, 30, -0.054641724
16/06/2019, 20, 0.20956421
16/06/2019, 10, 0.62008667
16/06/2019, 7, 0.39759827
16/06/2019, 5, 0.3733673
16/06/2019, 3, 0.88708496
16/06/2019, 2, 2.0083313
16/06/2019, 1, 1.7111053
17/06/2019, 100, -0.36582947
17/06/2019, 70, -0.40545654
17/06/2019, 50, -0.24821472
17/06/2019, 30, -0.06037903
17/06/2019, 20, 0.10951233
17/06/2019, 10, 0.6778717
17/06/2019, 7, 0.645401
17/06/2019, 5, 0.6167908
17/06/2019, 3, 0.95544434
17/06/2019, 2, 2.3713226
17/06/2019, 1, 1.9598083
18/06/2019, 100, -0.31645203
18/06/2019, 70, -0.36424255
18/06/2019, 50, -0.24810791
18/06/2019, 30, -0.16189575
18/06/2019, 20, 0.08956909
18/06/2019, 10, 0.5779877
18/06/2019, 7, 0.47549438
18/06/2019, 5, 0.13827515
18/06/2019, 3, 0.27145386
18/06/2019, 2, 2.194687
18/06/2019, 1, 1.8686066
19/06/2019, 100, -0.38864136
19/06/2019, 70, -0.3944702
19/06/2019, 50, -0.2771759
19/06/2019, 30, -0.14118958
19/06/2019, 20, 0.15364075
19/06/2019, 10, 0.62646484
19/06/2019, 7, 0.3448639
19/06/2019, 5, 0.17134094
19/06/2019, 3, 0.37062073
19/06/2019, 2, 2.1789398
19/06/2019, 1, 0.9786682
20/06/2019, 100, -0.3287506
20/06/2019, 70, -0.4560089
20/06/2019, 50, -0.23745728
20/06/2019, 30, -0.106658936
20/06/2019, 20, 0.121398926
20/06/2019, 10, 0.56877136
20/06/2019, 7, 0.32261658
20/06/2019, 5, 0.21542358
20/06/2019, 3, 0.62823486
20/06/2019, 2, 2.8615723
20/06/2019, 1, 0.37149048
21/06/2019, 100, -0.4080963
21/06/2019, 70, -0.44638062
21/06/2019, 50, -0.26669312
21/06/2019, 30, -0.16375732
21/06/2019, 20, 0.083099365
21/06/2019, 10, 0.7264099
21/06/2019, 7, 0.4486084
21/06/2019, 5, 0.46946716
21/06/2019, 3, 0.5908661
21/06/2019, 2, 2.7161713
21/06/2019, 1, 0.59994507
22/06/2019, 100, -0.4270172
22/06/2019, 70, -0.41973877
22/06/2019, 50, -0.32252502
22/06/2019, 30, -0.18936157
22/06/2019, 20, 0.0043792725
22/06/2019, 10, 0.883728
22/06/2019, 7, 0.72372437
22/06/2019, 5, 0.29519653
22/06/2019, 3, 0.3023224
22/06/2019, 2, 2.5690765
22/06/2019, 1, 1.6910248
23/06/2019, 100, -0.49650574
23/06/2019, 70, -0.48718262
23/06/2019, 50, -0.35832214
23/06/2019, 30, -0.14997864
23/06/2019, 20, 0.011871338
23/06/2019, 10, 0.7977905
23/06/2019, 7, 0.71533203
23/06/2019, 5, 0.6830597
23/06/2019, 3, 0.19047546
23/06/2019, 2, 1.9347839
23/06/2019, 1, 3.0681915
24/06/2019, 100, -0.39553833
24/06/2019, 70, -0.45048523
24/06/2019, 50, -0.30741882
24/06/2019, 30, -0.074783325
24/06/2019, 20, 0.20062256
24/06/2019, 10, 0.70062256
24/06/2019, 7, 0.6465759
24/06/2019, 5, 0.55444336
24/06/2019, 3, 0.47457886
24/06/2019, 2, 2.0354767
24/06/2019, 1, 2.078598
25/06/2019, 100, -0.40019226
25/06/2019, 70, -0.43241882
25/06/2019, 50, -0.33972168
25/06/2019, 30, -0.1317749
25/06/2019, 20, 0.052078247
25/06/2019, 10, 0.8258972
25/06/2019, 7, 0.66799927
25/06/2019, 5, 0.64253235
25/06/2019, 3, 1.3306427
25/06/2019, 2, 2.2306213
25/06/2019, 1, 0.00047302246
26/06/2019, 100, -0.26965332
26/06/2019, 70, -0.42700195
26/06/2019, 50, -0.26512146
26/06/2019, 30, -0.038116455
26/06/2019, 20, 0.09324646
26/06/2019, 10, 0.8271332
26/06/2019, 7, 0.71450806
26/06/2019, 5, 0.61543274
26/06/2019, 3, 1.2698822
26/06/2019, 2, 2.2087402
26/06/2019, 1, 0.5797272
27/06/2019, 100, -0.3033905
27/06/2019, 70, -0.33891296
27/06/2019, 50, -0.22129822
27/06/2019, 30, -0.054351807
27/06/2019, 20, 0.22564697
27/06/2019, 10, 0.8123779
27/06/2019, 7, 0.78549194
27/06/2019, 5, 0.7082672
27/06/2019, 3, 0.8143158
27/06/2019, 2, 2.174347
27/06/2019, 1, 1.2950592
28/06/2019, 100, -0.41226196
28/06/2019, 70, -0.2779541
28/06/2019, 50, -0.1708374
28/06/2019, 30, -0.012924194
28/06/2019, 20, 0.21765137
28/06/2019, 10, 0.9318085
28/06/2019, 7, 0.988266
28/06/2019, 5, 0.8370514
28/06/2019, 3, 1.3931885
28/06/2019, 2, 2.7140808
28/06/2019, 1, 1.2159271
29/06/2019, 100, -0.31115723
29/06/2019, 70, -0.38442993
29/06/2019, 50, -0.10923767
29/06/2019, 30, 0.03300476
29/06/2019, 20, 0.19215393
29/06/2019, 10, 0.8633423
29/06/2019, 7, 0.7700653
29/06/2019, 5, 0.8637543
29/06/2019, 3, 1.1744232
29/06/2019, 2, 1.8241577
29/06/2019, 1, 1.9542999
30/06/2019, 100, -0.32714844
30/06/2019, 70, -0.36593628
30/06/2019, 50, -0.1212616
30/06/2019, 30, 0.010604858
30/06/2019, 20, 0.22787476
30/06/2019, 10, 0.7480011
30/06/2019, 7, 0.7801666
30/06/2019, 5, 1.0393982
30/06/2019, 3, 0.88819885
30/06/2019, 2, 1.3627319
30/06/2019, 1, 2.2336578
01/07/2019, 100, -0.25875854
01/07/2019, 70, -0.26893616
01/07/2019, 50, -0.09643555
01/07/2019, 30, 0.06855774
01/07/2019, 20, 0.30326843
01/07/2019, 10, 0.8949585
01/07/2019, 7, 0.94944763
01/07/2019, 5, 1.0045471
01/07/2019, 3, 0.62324524
01/07/2019, 2, 1.6438904
01/07/2019, 1, 2.387558
02/07/2019, 100, -0.23486328
02/07/2019, 70, -0.20625305
02/07/2019, 50, -0.03894043
